SentenceID,token1,token2,Sentence,Predicted,Gold Truth
1002,6,29,"Wang Shaohua , an official with <B-Loc> China </B-Loc> 's consulate in San Francisco , said those who fled ` ` were instigated by people with motives to bring damage to <B-Loc> China. </B-Loc> ' ' ",None,None
1002,11,29,"Wang Shaohua , an official with China 's consulate in San <I-Loc> Francisco </I-Loc> , said those who fled ` ` were instigated by people with motives to bring damage to <B-Loc> China. </B-Loc> ' ' ",None,None
1003,47,57,"The Congress , as an institution and as one of the three state branches , is willing to respect and always obey the legal opinions handed down by any court that has jurisdiction. ( Unidentified reporter ) What is your opinion about the paid advertisement by Alvaro <I-Peop> Arzu </I-Peop> , one of the secretaries of the National Vanguard <I-Org> Party </I-Org> ( PAN ) , who points out that the corruption in Congress and... ( Second unidentified reporter , interrupting ) Saying it is responsible for the whole crisis... ( Villar Anleu , interrupting ) I say what I have always said : ",Work_For,Work_For
1003,57,69,"The Congress , as an institution and as one of the three state branches , is willing to respect and always obey the legal opinions handed down by any court that has jurisdiction. ( Unidentified reporter ) What is your opinion about the paid advertisement by Alvaro Arzu , one of the secretaries of the National Vanguard <I-Org> Party </I-Org> ( PAN ) , who points out that the corruption in <B-Org> Congress </B-Org> and... ( Second unidentified reporter , interrupting ) Saying it is responsible for the whole crisis... ( Villar Anleu , interrupting ) I say what I have always said : ",None,None
1003,57,88,"The Congress , as an institution and as one of the three state branches , is willing to respect and always obey the legal opinions handed down by any court that has jurisdiction. ( Unidentified reporter ) What is your opinion about the paid advertisement by Alvaro Arzu , one of the secretaries of the National Vanguard <I-Org> Party </I-Org> ( PAN ) , who points out that the corruption in Congress and... ( Second unidentified reporter , interrupting ) Saying it is responsible for the whole crisis... ( Villar <I-Peop> Anleu </I-Peop> , interrupting ) I say what I have always said : ",None,None
1003,69,88,"The Congress , as an institution and as one of the three state branches , is willing to respect and always obey the legal opinions handed down by any court that has jurisdiction. ( Unidentified reporter ) What is your opinion about the paid advertisement by Alvaro Arzu , one of the secretaries of the National Vanguard Party ( PAN ) , who points out that the corruption in <B-Org> Congress </B-Org> and... ( Second unidentified reporter , interrupting ) Saying it is responsible for the whole crisis... ( Villar <I-Peop> Anleu </I-Peop> , interrupting ) I say what I have always said : ",None,None
1004,9,13,"The opera company performed at the Palace of Fine <I-Loc> Arts </I-Loc> , in San <I-Loc> Francisco </I-Loc> , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater . ",Located_In,Located_In
1004,13,25,"The opera company performed at the Palace of Fine Arts , in San <I-Loc> Francisco </I-Loc> , on June 30 and July 1-2 , said Kevin O <I-Peop> 'Brien </I-Peop> , a spokesman for the theater . ",None,None
1005,2,1,JN3003215794 <B-Loc> Baghdad </B-Loc> <B-Org> BABIL </B-Org> in Arabic 26 Mar 94 p 2 ,OrgBased_In,OrgBased_In
1006,2,1,LD2304174694 <B-Loc> Moscow </B-Loc> <B-Org> INTERFAX </B-Org> in English 1322 GMT 23 Apr 94 ,OrgBased_In,OrgBased_In
1007,1,7,"Yahia <I-Peop> Bouguettaya </I-Peop> , the former mayor of <B-Loc> Mohammadia </B-Loc> , south-east Algeria , and Mohamed Touali , an activist in Algeria 's Ettahadi ( Challenge ) political party , were assassinated Wednesday . ",None,None
1007,1,10,"Yahia <I-Peop> Bouguettaya </I-Peop> , the former mayor of Mohammadia , south-east <B-Loc> Algeria </B-Loc> , and Mohamed Touali , an activist in Algeria 's Ettahadi ( Challenge ) political party , were assassinated Wednesday . ",None,None
1007,1,14,"Yahia <I-Peop> Bouguettaya </I-Peop> , the former mayor of Mohammadia , south-east Algeria , and Mohamed <I-Peop> Touali </I-Peop> , an activist in Algeria 's Ettahadi ( Challenge ) political party , were assassinated Wednesday . ",None,None
1007,1,19,"Yahia <I-Peop> Bouguettaya </I-Peop> , the former mayor of Mohammadia , south-east Algeria , and Mohamed Touali , an activist in <B-Loc> Algeria </B-Loc> 's Ettahadi ( Challenge ) political party , were assassinated Wednesday . ",None,None
1007,1,26,"Yahia <I-Peop> Bouguettaya </I-Peop> , the former mayor of Mohammadia , south-east Algeria , and Mohamed Touali , an activist in Algeria 's Ettahadi ( Challenge ) political <I-Org> party </I-Org> , were assassinated Wednesday . ",None,None
1007,7,10,"Yahia Bouguettaya , the former mayor of <B-Loc> Mohammadia </B-Loc> , south-east <B-Loc> Algeria </B-Loc> , and Mohamed Touali , an activist in Algeria 's Ettahadi ( Challenge ) political party , were assassinated Wednesday . ",Located_In,Located_In
1007,10,14,"Yahia Bouguettaya , the former mayor of Mohammadia , south-east <B-Loc> Algeria </B-Loc> , and Mohamed <I-Peop> Touali </I-Peop> , an activist in Algeria 's Ettahadi ( Challenge ) political party , were assassinated Wednesday . ",None,None
1007,10,19,"Yahia Bouguettaya , the former mayor of Mohammadia , south-east <B-Loc> Algeria </B-Loc> , and Mohamed Touali , an activist in <B-Loc> Algeria </B-Loc> 's Ettahadi ( Challenge ) political party , were assassinated Wednesday . ",Located_In,None
1007,14,26,"Yahia Bouguettaya , the former mayor of Mohammadia , south-east Algeria , and Mohamed <I-Peop> Touali </I-Peop> , an activist in Algeria 's Ettahadi ( Challenge ) political <I-Org> party </I-Org> , were assassinated Wednesday . ",Work_For,Work_For
1007,26,19,"Yahia Bouguettaya , the former mayor of Mohammadia , south-east Algeria , and Mohamed Touali , an activist in <B-Loc> Algeria </B-Loc> 's Ettahadi ( Challenge ) political <I-Org> party </I-Org> , were assassinated Wednesday . ",OrgBased_In,OrgBased_In
1007,26,10,"Yahia Bouguettaya , the former mayor of Mohammadia , south-east <B-Loc> Algeria </B-Loc> , and Mohamed Touali , an activist in Algeria 's Ettahadi ( Challenge ) political <I-Org> party </I-Org> , were assassinated Wednesday . ",None,OrgBased_In
1008,2,7,"Marie Magdefrau <I-Peop> Ferraro </I-Peop> , 50 , of <B-Loc> Bethany </B-Loc> , Conn. , was shot to death Thursday when two bandits armed with assault rifles emerged from nearby bushes and began firing at a van carrying a Connecticut Audubon Society wildlife wild tour group . ",Live_In,Live_In
1008,2,9,"Marie Magdefrau <I-Peop> Ferraro </I-Peop> , 50 , of Bethany , <B-Loc> Conn. </B-Loc> , was shot to death Thursday when two bandits armed with assault rifles emerged from nearby bushes and began firing at a van carrying a Connecticut Audubon Society wildlife wild tour group . ",Live_In,Live_In
1008,7,9,"Marie Magdefrau Ferraro , 50 , of <B-Loc> Bethany </B-Loc> , <B-Loc> Conn. </B-Loc> , was shot to death Thursday when two bandits armed with assault rifles emerged from nearby bushes and began firing at a van carrying a Connecticut Audubon Society wildlife wild tour group . ",Located_In,Located_In
1008,9,38,"Marie Magdefrau Ferraro , 50 , of Bethany , <B-Loc> Conn. </B-Loc> , was shot to death Thursday when two bandits armed with assault rifles emerged from nearby bushes and began firing at a van carrying a Connecticut Audubon Society <I-Org> wildlife </I-Org> wild tour group . ",None,None
1009,4,1,JN0704183294 <B-Loc> Paris </B-Loc> Radio Monte <I-Org> Carlo </I-Org> in Arabic 1700 GMT 7 Apr 94 ,OrgBased_In,OrgBased_In
1010,6,1,JN1404193394 <B-Loc> Damascus </B-Loc> Syrian Arab Republic Radio <I-Org> Network </I-Org> in Arabic 1530 GMT 14 Apr 94 ,OrgBased_In,OrgBased_In
1011,5,7,They were imported by Larami <I-Org> Corp. </I-Org> of <B-Loc> Philadelphia </B-Loc> . ,OrgBased_In,OrgBased_In
1012,2,14,Gov. Bob <I-Peop> Miller </I-Peop> recently signed a bill prohibiting storage of high-level radioactive waste in <B-Loc> Nevada </B-Loc> . ,None,Live_In
1013,17,20,"The advisory committee voted 7-1 to recommend that the drug remain a prescription ingredient , said Susan <I-Peop> Cruzan </I-Peop> , an <B-Org> FDA </B-Org> spokeswoman . ",Work_For,Work_For
1014,3,6,"In 1801 , <B-Org> Mormon </B-Org> leader Brigham <I-Peop> Young </I-Peop> was born in Whitingham , Vt . ",None,None
1014,3,12,"In 1801 , <B-Org> Mormon </B-Org> leader Brigham Young was born in Whitingham , <I-Loc> Vt </I-Loc> . ",None,None
1014,6,12,"In 1801 , Mormon leader Brigham <I-Peop> Young </I-Peop> was born in Whitingham , <I-Loc> Vt </I-Loc> . ",Live_In,Live_In
1015,3,5,"( Text ) <B-Loc> Saint-Gall </B-Loc> , <B-Loc> Switzerland </B-Loc> , Feb 2 ( AFP ) -- The wreck of a twin-engine aircraft has been found 160 metres below the surface of Lake Constance , Swiss police said Tuesday ( 1 February ) . ",Located_In,Located_In
1015,5,29,"( Text ) Saint-Gall , <B-Loc> Switzerland </B-Loc> , Feb 2 ( AFP ) -- The wreck of a twin-engine aircraft has been found 160 metres below the surface of Lake <I-Loc> Constance </I-Loc> , Swiss police said Tuesday ( 1 February ) . ",Located_In,None
1015,10,5,"( Text ) Saint-Gall , <B-Loc> Switzerland </B-Loc> , Feb 2 ( <B-Org> AFP </B-Org> ) -- The wreck of a twin-engine aircraft has been found 160 metres below the surface of Lake Constance , Swiss police said Tuesday ( 1 February ) . ",OrgBased_In,OrgBased_In
1015,10,3,"( Text ) <B-Loc> Saint-Gall </B-Loc> , Switzerland , Feb 2 ( <B-Org> AFP </B-Org> ) -- The wreck of a twin-engine aircraft has been found 160 metres below the surface of Lake Constance , Swiss police said Tuesday ( 1 February ) . ",OrgBased_In,OrgBased_In
1016,11,9,All Parties Seen as Winners Under Tripartite Agreement PM2401200594 <B-Loc> Moscow </B-Loc> KOMSOMOLSKAYA <I-Org> PRAVDA </I-Org> in Russian 25 Jan 94 p 3 ,OrgBased_In,OrgBased_In
1017,5,12,"In 1818 , suffragist Lucy <I-Peop> Stone </I-Peop> was born in West Brookfield , <I-Loc> Mass </I-Loc> . ",Live_In,Live_In
1018,12,14,"Winds gusting to near 80 mph damaged trees and several buildings at <B-Loc> Covington </B-Loc> , <B-Loc> Okla </B-Loc> . ",Located_In,Located_In
1019,14,16,"Tensions have increased in the predominantly French-speaking province since December , when the Supreme <I-Org> Court </I-Org> of <B-Loc> Canada </B-Loc> ruled that a provincial law requiring all signs to be only in French was unconstitutional . ",OrgBased_In,OrgBased_In
1020,15,17,"A thunderstorm dumped more than half an inch of rain in 12 minutes in Cedar <I-Loc> City </I-Loc> , <B-Loc> Utah </B-Loc> Monday afternoon , flooding basements in about 200 homes and buildings . ",Located_In,Located_In
1021,3,0,<B-Loc> Prague </B-Loc> Radiozurnal Radio <I-Org> Network </I-Org> ,OrgBased_In,OrgBased_In
1022,0,6,"<B-Peop> Copland </B-Peop> , who was born in <B-Loc> Brooklyn </B-Loc> , lives in upstate New York and is in failing health . ",Live_In,Live_In
1022,6,12,"Copland , who was born in <B-Loc> Brooklyn </B-Loc> , lives in upstate New <I-Loc> York </I-Loc> and is in failing health . ",None,None
1023,1,4,"In <B-Loc> Waco </B-Loc> , near <B-Peop> Nelson </B-Peop> 's hometown of Abbott , auto parts salesman Dave Crowe proposed that fans join ` ` Willie Aid ' ' by mailing donations straight to the IRS . ",None,None
1023,1,8,"In <B-Loc> Waco </B-Loc> , near Nelson 's hometown of <B-Loc> Abbott </B-Loc> , auto parts salesman Dave Crowe proposed that fans join ` ` Willie Aid ' ' by mailing donations straight to the IRS . ",None,None
1023,1,14,"In <B-Loc> Waco </B-Loc> , near Nelson 's hometown of Abbott , auto parts salesman Dave <I-Peop> Crowe </I-Peop> proposed that fans join ` ` Willie Aid ' ' by mailing donations straight to the IRS . ",None,None
1023,1,31,"In <B-Loc> Waco </B-Loc> , near Nelson 's hometown of Abbott , auto parts salesman Dave Crowe proposed that fans join ` ` Willie Aid ' ' by mailing donations straight to the <B-Org> IRS </B-Org> . ",None,None
1023,4,8,"In Waco , near <B-Peop> Nelson </B-Peop> 's hometown of <B-Loc> Abbott </B-Loc> , auto parts salesman Dave Crowe proposed that fans join ` ` Willie Aid ' ' by mailing donations straight to the IRS . ",None,Live_In
1023,8,14,"In Waco , near Nelson 's hometown of <B-Loc> Abbott </B-Loc> , auto parts salesman Dave <I-Peop> Crowe </I-Peop> proposed that fans join ` ` Willie Aid ' ' by mailing donations straight to the IRS . ",None,None
1023,8,31,"In Waco , near Nelson 's hometown of <B-Loc> Abbott </B-Loc> , auto parts salesman Dave Crowe proposed that fans join ` ` Willie Aid ' ' by mailing donations straight to the <B-Org> IRS </B-Org> . ",None,None
1023,14,31,"In Waco , near Nelson 's hometown of Abbott , auto parts salesman Dave <I-Peop> Crowe </I-Peop> proposed that fans join ` ` Willie Aid ' ' by mailing donations straight to the <B-Org> IRS </B-Org> . ",None,None
1024,3,1,OW1304082694 <B-Loc> Magadan </B-Loc> Radio <I-Org> Magadan </I-Org> in Russian 0700 GMT 5 Apr 94 ,OrgBased_In,OrgBased_In
1025,15,25,Many of the first visitors to a new museum at the former Texas School Book <I-Org> Depository </I-Org> went directly to the sixth-floor spot where Lee Harvey <I-Peop> Oswald </I-Peop> allegedly fired the shots that killed President Kennedy . ,None,None
1025,15,33,Many of the first visitors to a new museum at the former Texas School Book <I-Org> Depository </I-Org> went directly to the sixth-floor spot where Lee Harvey Oswald allegedly fired the shots that killed President <I-Peop> Kennedy </I-Peop> . ,None,None
1025,25,33,Many of the first visitors to a new museum at the former Texas School Book Depository went directly to the sixth-floor spot where Lee Harvey <I-Peop> Oswald </I-Peop> allegedly fired the shots that killed President <I-Peop> Kennedy </I-Peop> . ,Kill,Kill
1026,5,7,"( Text ) Representatives from <B-Loc> Russia </B-Loc> , <B-Loc> Japan </B-Loc> , Poland , U.S. , South Korea , and the PRC recently signed an agreement in the U.S. capital of Washington to regulate Alaska pollock fishing in the central part of the Bering Sea . ",None,None
1026,5,9,"( Text ) Representatives from <B-Loc> Russia </B-Loc> , Japan , <B-Loc> Poland </B-Loc> , U.S. , South Korea , and the PRC recently signed an agreement in the U.S. capital of Washington to regulate Alaska pollock fishing in the central part of the Bering Sea . ",None,None
1026,5,11,"( Text ) Representatives from <B-Loc> Russia </B-Loc> , Japan , Poland , <B-Loc> U.S. </B-Loc> , South Korea , and the PRC recently signed an agreement in the U.S. capital of Washington to regulate Alaska pollock fishing in the central part of the Bering Sea . ",None,None
1026,5,14,"( Text ) Representatives from <B-Loc> Russia </B-Loc> , Japan , Poland , U.S. , South <I-Loc> Korea </I-Loc> , and the PRC recently signed an agreement in the U.S. capital of Washington to regulate Alaska pollock fishing in the central part of the Bering Sea . ",None,None
1026,5,18,"( Text ) Representatives from <B-Loc> Russia </B-Loc> , Japan , Poland , U.S. , South Korea , and the <B-Loc> PRC </B-Loc> recently signed an agreement in the U.S. capital of Washington to regulate Alaska pollock fishing in the central part of the Bering Sea . ",None,None
1026,5,25,"( Text ) Representatives from <B-Loc> Russia </B-Loc> , Japan , Poland , U.S. , South Korea , and the PRC recently signed an agreement in the <B-Loc> U.S. </B-Loc> capital of Washington to regulate Alaska pollock fishing in the central part of the Bering Sea . ",None,None
1026,5,28,"( Text ) Representatives from <B-Loc> Russia </B-Loc> , Japan , Poland , U.S. , South Korea , and the PRC recently signed an agreement in the U.S. capital of <B-Loc> Washington </B-Loc> to regulate Alaska pollock fishing in the central part of the Bering Sea . ",None,None
1026,5,31,"( Text ) Representatives from <B-Loc> Russia </B-Loc> , Japan , Poland , U.S. , South Korea , and the PRC recently signed an agreement in the U.S. capital of Washington to regulate <B-Loc> Alaska </B-Loc> pollock fishing in the central part of the Bering Sea . ",None,None
1026,5,41,"( Text ) Representatives from <B-Loc> Russia </B-Loc> , Japan , Poland , U.S. , South Korea , and the PRC recently signed an agreement in the U.S. capital of Washington to regulate Alaska pollock fishing in the central part of the Bering <I-Loc> Sea </I-Loc> . ",None,None
1026,7,9,"( Text ) Representatives from Russia , <B-Loc> Japan </B-Loc> , <B-Loc> Poland </B-Loc> , U.S. , South Korea , and the PRC recently signed an agreement in the U.S. capital of Washington to regulate Alaska pollock fishing in the central part of the Bering Sea . ",None,None
1026,7,11,"( Text ) Representatives from Russia , <B-Loc> Japan </B-Loc> , Poland , <B-Loc> U.S. </B-Loc> , South Korea , and the PRC recently signed an agreement in the U.S. capital of Washington to regulate Alaska pollock fishing in the central part of the Bering Sea . ",None,None
1026,7,14,"( Text ) Representatives from Russia , <B-Loc> Japan </B-Loc> , Poland , U.S. , South <I-Loc> Korea </I-Loc> , and the PRC recently signed an agreement in the U.S. capital of Washington to regulate Alaska pollock fishing in the central part of the Bering Sea . ",None,None
1026,7,18,"( Text ) Representatives from Russia , <B-Loc> Japan </B-Loc> , Poland , U.S. , South Korea , and the <B-Loc> PRC </B-Loc> recently signed an agreement in the U.S. capital of Washington to regulate Alaska pollock fishing in the central part of the Bering Sea . ",None,None
1026,7,25,"( Text ) Representatives from Russia , <B-Loc> Japan </B-Loc> , Poland , U.S. , South Korea , and the PRC recently signed an agreement in the <B-Loc> U.S. </B-Loc> capital of Washington to regulate Alaska pollock fishing in the central part of the Bering Sea . ",None,None
1026,7,28,"( Text ) Representatives from Russia , <B-Loc> Japan </B-Loc> , Poland , U.S. , South Korea , and the PRC recently signed an agreement in the U.S. capital of <B-Loc> Washington </B-Loc> to regulate Alaska pollock fishing in the central part of the Bering Sea . ",None,None
1026,7,31,"( Text ) Representatives from Russia , <B-Loc> Japan </B-Loc> , Poland , U.S. , South Korea , and the PRC recently signed an agreement in the U.S. capital of Washington to regulate <B-Loc> Alaska </B-Loc> pollock fishing in the central part of the Bering Sea . ",None,None
1026,7,41,"( Text ) Representatives from Russia , <B-Loc> Japan </B-Loc> , Poland , U.S. , South Korea , and the PRC recently signed an agreement in the U.S. capital of Washington to regulate Alaska pollock fishing in the central part of the Bering <I-Loc> Sea </I-Loc> . ",None,None
1026,9,11,"( Text ) Representatives from Russia , Japan , <B-Loc> Poland </B-Loc> , <B-Loc> U.S. </B-Loc> , South Korea , and the PRC recently signed an agreement in the U.S. capital of Washington to regulate Alaska pollock fishing in the central part of the Bering Sea . ",None,None
1026,9,14,"( Text ) Representatives from Russia , Japan , <B-Loc> Poland </B-Loc> , U.S. , South <I-Loc> Korea </I-Loc> , and the PRC recently signed an agreement in the U.S. capital of Washington to regulate Alaska pollock fishing in the central part of the Bering Sea . ",None,None
1026,9,18,"( Text ) Representatives from Russia , Japan , <B-Loc> Poland </B-Loc> , U.S. , South Korea , and the <B-Loc> PRC </B-Loc> recently signed an agreement in the U.S. capital of Washington to regulate Alaska pollock fishing in the central part of the Bering Sea . ",None,None
1026,9,25,"( Text ) Representatives from Russia , Japan , <B-Loc> Poland </B-Loc> , U.S. , South Korea , and the PRC recently signed an agreement in the <B-Loc> U.S. </B-Loc> capital of Washington to regulate Alaska pollock fishing in the central part of the Bering Sea . ",None,None
1026,9,28,"( Text ) Representatives from Russia , Japan , <B-Loc> Poland </B-Loc> , U.S. , South Korea , and the PRC recently signed an agreement in the U.S. capital of <B-Loc> Washington </B-Loc> to regulate Alaska pollock fishing in the central part of the Bering Sea . ",None,None
1026,9,31,"( Text ) Representatives from Russia , Japan , <B-Loc> Poland </B-Loc> , U.S. , South Korea , and the PRC recently signed an agreement in the U.S. capital of Washington to regulate <B-Loc> Alaska </B-Loc> pollock fishing in the central part of the Bering Sea . ",None,None
1026,9,41,"( Text ) Representatives from Russia , Japan , <B-Loc> Poland </B-Loc> , U.S. , South Korea , and the PRC recently signed an agreement in the U.S. capital of Washington to regulate Alaska pollock fishing in the central part of the Bering <I-Loc> Sea </I-Loc> . ",None,None
1026,11,14,"( Text ) Representatives from Russia , Japan , Poland , <B-Loc> U.S. </B-Loc> , South <I-Loc> Korea </I-Loc> , and the PRC recently signed an agreement in the U.S. capital of Washington to regulate Alaska pollock fishing in the central part of the Bering Sea . ",None,None
1026,11,18,"( Text ) Representatives from Russia , Japan , Poland , <B-Loc> U.S. </B-Loc> , South Korea , and the <B-Loc> PRC </B-Loc> recently signed an agreement in the U.S. capital of Washington to regulate Alaska pollock fishing in the central part of the Bering Sea . ",None,None
1026,11,25,"( Text ) Representatives from Russia , Japan , Poland , <B-Loc> U.S. </B-Loc> , South Korea , and the PRC recently signed an agreement in the <B-Loc> U.S. </B-Loc> capital of Washington to regulate Alaska pollock fishing in the central part of the Bering Sea . ",None,None
1026,11,31,"( Text ) Representatives from Russia , Japan , Poland , <B-Loc> U.S. </B-Loc> , South Korea , and the PRC recently signed an agreement in the U.S. capital of Washington to regulate <B-Loc> Alaska </B-Loc> pollock fishing in the central part of the Bering Sea . ",None,None
1026,11,41,"( Text ) Representatives from Russia , Japan , Poland , <B-Loc> U.S. </B-Loc> , South Korea , and the PRC recently signed an agreement in the U.S. capital of Washington to regulate Alaska pollock fishing in the central part of the Bering <I-Loc> Sea </I-Loc> . ",None,None
1026,14,18,"( Text ) Representatives from Russia , Japan , Poland , U.S. , South <I-Loc> Korea </I-Loc> , and the <B-Loc> PRC </B-Loc> recently signed an agreement in the U.S. capital of Washington to regulate Alaska pollock fishing in the central part of the Bering Sea . ",None,None
1026,14,25,"( Text ) Representatives from Russia , Japan , Poland , U.S. , South <I-Loc> Korea </I-Loc> , and the PRC recently signed an agreement in the <B-Loc> U.S. </B-Loc> capital of Washington to regulate Alaska pollock fishing in the central part of the Bering Sea . ",None,None
1026,14,28,"( Text ) Representatives from Russia , Japan , Poland , U.S. , South <I-Loc> Korea </I-Loc> , and the PRC recently signed an agreement in the U.S. capital of <B-Loc> Washington </B-Loc> to regulate Alaska pollock fishing in the central part of the Bering Sea . ",None,None
1026,14,31,"( Text ) Representatives from Russia , Japan , Poland , U.S. , South <I-Loc> Korea </I-Loc> , and the PRC recently signed an agreement in the U.S. capital of Washington to regulate <B-Loc> Alaska </B-Loc> pollock fishing in the central part of the Bering Sea . ",None,None
1026,14,41,"( Text ) Representatives from Russia , Japan , Poland , U.S. , South <I-Loc> Korea </I-Loc> , and the PRC recently signed an agreement in the U.S. capital of Washington to regulate Alaska pollock fishing in the central part of the Bering <I-Loc> Sea </I-Loc> . ",None,None
1026,18,25,"( Text ) Representatives from Russia , Japan , Poland , U.S. , South Korea , and the <B-Loc> PRC </B-Loc> recently signed an agreement in the <B-Loc> U.S. </B-Loc> capital of Washington to regulate Alaska pollock fishing in the central part of the Bering Sea . ",None,None
1026,18,28,"( Text ) Representatives from Russia , Japan , Poland , U.S. , South Korea , and the <B-Loc> PRC </B-Loc> recently signed an agreement in the U.S. capital of <B-Loc> Washington </B-Loc> to regulate Alaska pollock fishing in the central part of the Bering Sea . ",None,None
1026,18,31,"( Text ) Representatives from Russia , Japan , Poland , U.S. , South Korea , and the <B-Loc> PRC </B-Loc> recently signed an agreement in the U.S. capital of Washington to regulate <B-Loc> Alaska </B-Loc> pollock fishing in the central part of the Bering Sea . ",None,None
1026,18,41,"( Text ) Representatives from Russia , Japan , Poland , U.S. , South Korea , and the <B-Loc> PRC </B-Loc> recently signed an agreement in the U.S. capital of Washington to regulate Alaska pollock fishing in the central part of the Bering <I-Loc> Sea </I-Loc> . ",None,None
1026,25,31,"( Text ) Representatives from Russia , Japan , Poland , U.S. , South Korea , and the PRC recently signed an agreement in the <B-Loc> U.S. </B-Loc> capital of Washington to regulate <B-Loc> Alaska </B-Loc> pollock fishing in the central part of the Bering Sea . ",None,None
1026,25,41,"( Text ) Representatives from Russia , Japan , Poland , U.S. , South Korea , and the PRC recently signed an agreement in the <B-Loc> U.S. </B-Loc> capital of Washington to regulate Alaska pollock fishing in the central part of the Bering <I-Loc> Sea </I-Loc> . ",None,None
1026,28,25,"( Text ) Representatives from Russia , Japan , Poland , U.S. , South Korea , and the PRC recently signed an agreement in the <B-Loc> U.S. </B-Loc> capital of <B-Loc> Washington </B-Loc> to regulate Alaska pollock fishing in the central part of the Bering Sea . ",None,Located_In
1026,28,11,"( Text ) Representatives from Russia , Japan , Poland , <B-Loc> U.S. </B-Loc> , South Korea , and the PRC recently signed an agreement in the U.S. capital of <B-Loc> Washington </B-Loc> to regulate Alaska pollock fishing in the central part of the Bering Sea . ",None,Located_In
1026,31,41,"( Text ) Representatives from Russia , Japan , Poland , U.S. , South Korea , and the PRC recently signed an agreement in the U.S. capital of Washington to regulate <B-Loc> Alaska </B-Loc> pollock fishing in the central part of the Bering <I-Loc> Sea </I-Loc> . ",None,None
1027,1,3,"ADDIS <I-Loc> ABABA </I-Loc> , <B-Loc> Ethiopia </B-Loc> ( AP ) ",Located_In,Located_In
1027,3,5,"ADDIS ABABA , <B-Loc> Ethiopia </B-Loc> ( <B-Org> AP </B-Org> ) ",OrgBased_In,None
1028,0,5,"<B-Org> Pepperell </B-Org> , based in West <I-Loc> Point </I-Loc> , Ga. , manufactures Martex towels and Arrow shirts and has about a quarter of the nation 's home fashion textile market . ",OrgBased_In,OrgBased_In
1028,0,7,"<B-Org> Pepperell </B-Org> , based in West Point , <B-Loc> Ga. </B-Loc> , manufactures Martex towels and Arrow shirts and has about a quarter of the nation 's home fashion textile market . ",OrgBased_In,OrgBased_In
1028,5,7,"Pepperell , based in West <I-Loc> Point </I-Loc> , <B-Loc> Ga. </B-Loc> , manufactures Martex towels and Arrow shirts and has about a quarter of the nation 's home fashion textile market . ",Located_In,Located_In
1029,0,2,"<B-Loc> Portland </B-Loc> , <B-Loc> Maine </B-Loc> 58 foggy. _Central : Bismarck 76 fair ; ",Located_In,Located_In
1029,2,7,"Portland , <B-Loc> Maine </B-Loc> 58 foggy. _Central : <B-Loc> Bismarck </B-Loc> 76 fair ; ",Located_In,None
1030,0,6,<B-Peop> Redman </B-Peop> said two employees of the <B-Loc> U.S. </B-Loc> Immigration and Naturalization Service would go to Moscow to help handle the processing . ,None,None
1030,0,10,<B-Peop> Redman </B-Peop> said two employees of the U.S. Immigration and Naturalization <I-Org> Service </I-Org> would go to Moscow to help handle the processing . ,Work_For,None
1030,0,14,<B-Peop> Redman </B-Peop> said two employees of the U.S. Immigration and Naturalization Service would go to <B-Loc> Moscow </B-Loc> to help handle the processing . ,None,None
1030,6,14,Redman said two employees of the <B-Loc> U.S. </B-Loc> Immigration and Naturalization Service would go to <B-Loc> Moscow </B-Loc> to help handle the processing . ,None,None
1030,10,6,Redman said two employees of the <B-Loc> U.S. </B-Loc> Immigration and Naturalization <I-Org> Service </I-Org> would go to Moscow to help handle the processing . ,OrgBased_In,OrgBased_In
1031,10,12,"The launch contract was signed early this month between the <B-Org> INPE </B-Org> , <B-Org> Finep </B-Org> , and China 's Great Wall firm . ",None,None
1031,10,15,"The launch contract was signed early this month between the <B-Org> INPE </B-Org> , Finep , and <B-Loc> China </B-Loc> 's Great Wall firm . ",None,None
1031,10,19,"The launch contract was signed early this month between the <B-Org> INPE </B-Org> , Finep , and China 's Great Wall <I-Org> firm </I-Org> . ",None,None
1031,12,15,"The launch contract was signed early this month between the INPE , <B-Org> Finep </B-Org> , and <B-Loc> China </B-Loc> 's Great Wall firm . ",None,None
1031,12,19,"The launch contract was signed early this month between the INPE , <B-Org> Finep </B-Org> , and China 's Great Wall <I-Org> firm </I-Org> . ",None,None
1031,19,15,"The launch contract was signed early this month between the INPE , Finep , and <B-Loc> China </B-Loc> 's Great Wall <I-Org> firm </I-Org> . ",None,OrgBased_In
1032,6,27,"In exchange for the South Korean <I-Org> Government </I-Org> 's agreement to withdraw the fleet , our government has allotted the South Korean fleet 32 , 500 tonnes of <B-Loc> Alaska </B-Loc> pollock in our economic zone in western Kamchatka , the northern Okhotsk Sea fishing area , and ( words indistinct ) Kamchatka region. ( Kuzmenko ) And at the present time , Okhotrybvod vessels with inspectors on board are constantly patrolling the central part of the Okhotsk Sea. ( Korochkin ) Yes , quite right . ",None,None
