SentenceID,tokenID,Word,Predicted,Gold Truth
849,1,Only,B-Peop,O
849,2,Booth,I-Peop,B-Peop
849,3,was,O,O
849,4,successful,O,O
849,5,",",O,O
849,6,shooting,O,O
849,7,Lincoln,B-Peop,B-Peop
849,8,at,O,O
849,9,10,B-Other,O
849,10,:,O,O
849,11,15,O,O
849,12,p.m.,O,O
849,13,on,O,O
849,14,April,B-Other,B-Other
849,15,14,O,O
849,16,.,O,O
850,1,In,O,O
850,2,Washington,O,B-Loc
850,3,",",O,O
850,4,the,O,O
850,5,General,B-Org,B-Org
850,6,Accounting,I-Org,I-Org
850,7,Office,I-Org,I-Org
850,8,(,O,O
850,9,GAO,B-Org,B-Org
850,10,),O,O
850,11,",",O,O
850,12,the,O,O
850,13,congressional,O,O
850,14,watchdog,O,O
850,15,of,O,O
850,16,government,O,O
850,17,spending,O,O
850,18,",",O,O
850,19,says,O,O
850,20,in,O,O
850,21,a,O,O
850,22,report,O,O
850,23,released,O,O
850,24,last,O,O
850,25,August,O,O
850,26,that,O,O
850,27,Israel,O,B-Loc
850,28,might,O,O
850,29,be,O,O
850,30,underestimating,O,O
850,31,the,O,O
850,32,costs,O,O
850,33,of,O,O
850,34,producing,O,O
850,35,and,O,O
850,36,deploying,O,O
850,37,the,O,O
850,38,Arrow,B-Loc,O
850,39,system,O,O
850,40,.,O,O
851,1,On,O,O
851,2,this,O,O
851,3,date,O,O
851,4,:,O,O
851,5,In,O,O
851,6,1758,O,O
851,7,",",O,I-Loc
851,8,the,O,O
851,9,fifth,O,O
851,10,president,O,O
851,11,of,O,O
851,12,the,O,O
851,13,United,B-Loc,B-Loc
851,14,States,I-Loc,I-Loc
851,15,",",O,I-Loc
851,16,James,B-Peop,B-Peop
851,17,Monroe,I-Peop,I-Peop
851,18,",",O,I-Loc
851,19,was,O,O
851,20,born,O,O
851,21,in,O,O
851,22,Westmoreland,B-Loc,B-Loc
851,23,County,I-Loc,I-Loc
851,24,",",I-Loc,I-Loc
851,25,Va,I-Loc,I-Loc
851,26,.,O,O
852,1,BELGRADE,B-Loc,B-Loc
852,2,",",O,O
852,3,Yugoslavia,B-Loc,B-Loc
852,4,(,O,O
852,5,AP,B-Org,B-Org
852,6,),O,O
853,1,`,O,O
853,2,`,O,O
853,3,There,O,O
853,4,is,O,O
853,5,a,O,O
853,6,great,O,O
853,7,demand,O,O
853,8,for,O,O
853,9,recovered,O,O
853,10,plastic,O,O
853,11,",",O,O
853,12,but,O,O
853,13,the,O,O
853,14,material,O,O
853,15,has,O,O
853,16,to,O,O
853,17,be,O,O
853,18,clean,O,O
853,19,",",O,O
853,20,',O,O
853,21,',O,O
853,22,said,O,O
853,23,Andrew,B-Peop,B-Peop
853,24,Stephens,I-Peop,I-Peop
853,25,",",O,O
853,26,president,O,O
853,27,of,O,O
853,28,Eaglebrook,B-Loc,B-Org
853,29,Plastics,I-Loc,I-Org
853,30,.,O,O
854,1,Portland,B-Loc,B-Loc
854,2,",",O,O
854,3,Maine,B-Other,B-Loc
854,4,11,O,O
854,5,fair,O,O
854,6,;,O,O
855,1,`,O,O
855,2,`,O,O
855,3,We,O,O
855,4,chose,O,O
855,5,Middletown,O,O
855,6,because,O,O
855,7,we,O,O
855,8,'re,O,O
855,9,trying,O,O
855,10,to,O,O
855,11,access,O,O
855,12,the,O,O
855,13,New,B-Loc,B-Loc
855,14,York,I-Org,I-Loc
855,15,City,I-Org,I-Loc
855,16,market,O,O
855,17,but,O,O
855,18,we,O,O
855,19,wanted,O,O
855,20,to,O,O
855,21,be,O,O
855,22,outside,O,O
855,23,the,O,O
855,24,high-priced,O,O
855,25,metropolitan,O,O
855,26,area,O,O
855,27,",",O,O
855,28,',O,O
855,29,',O,O
855,30,said,O,O
855,31,Robert,B-Peop,B-Peop
855,32,Thompson,I-Peop,I-Peop
855,33,",",O,O
855,34,Eaglebrook,B-Peop,B-Org
855,35,'s,O,O
855,36,vice,O,O
855,37,.,O,O
856,1,Eaglebrook,B-Loc,B-Org
856,2,East,I-Loc,I-Org
856,3,opened,O,O
856,4,in,O,O
856,5,Middletown,B-Loc,B-Loc
856,6,in,O,O
856,7,April,B-Loc,O
856,8,.,O,O
857,1,The,O,O
857,2,investigation,O,O
857,3,centers,O,O
857,4,on,O,O
857,5,a,O,O
857,6,check,O,O
857,7,and,O,O
857,8,drain,O,O
857,9,valve,O,O
857,10,for,O,O
857,11,the,O,O
857,12,F404,O,O
857,13,engine,O,O
857,14,that,O,O
857,15,powers,O,O
857,16,the,O,O
857,17,Navy,B-Loc,B-Org
857,18,'s,O,O
857,19,FA-18,O,O
857,20,fighter,O,O
857,21,",",O,O
857,22,GE,B-Org,B-Org
857,23,spokesman,O,O
857,24,Richard,B-Peop,B-Peop
857,25,Kennedy,I-Peop,I-Peop
857,26,said,O,O
857,27,Wednesday,B-Peop,O
857,28,.,O,O
858,1,A,O,O
858,2,tough-talking,O,O
858,3,former,O,O
858,4,Associated,B-Org,B-Org
858,5,Press,I-Org,I-Org
858,6,reporter,O,O
858,7,now,O,O
858,8,representing,O,O
858,9,IAI,B-Org,B-Org
858,10,in,O,O
858,11,Washington,B-Loc,B-Loc
858,12,",",O,O
858,13,Klemow,B-Loc,B-Peop
858,14,protects,O,O
858,15,the,O,O
858,16,Arrow,B-Loc,O
858,17,as,O,O
858,18,if,O,O
858,19,it,O,O
858,20,were,O,O
858,21,his,O,O
858,22,own,O,O
858,23,child,O,O
858,24,.,O,O
859,1,Eaglebrook,B-Peop,B-Org
859,2,East,I-Peop,I-Org
859,3,has,O,O
859,4,contracts,O,O
859,5,with,O,O
859,6,a,O,O
859,7,New,B-Org,B-Loc
859,8,York,I-Org,I-Loc
859,9,City,I-Org,I-Loc
859,10,recycler,O,O
859,11,",",O,O
859,12,two,O,O
859,13,counties,O,O
859,14,in,O,O
859,15,New,B-Loc,B-Loc
859,16,Jersey,I-Loc,I-Loc
859,17,and,O,O
859,18,Dutchess,B-Loc,B-Loc
859,19,County,I-Loc,I-Loc
859,20,in,O,O
859,21,New,B-Loc,B-Loc
859,22,York,I-Loc,I-Loc
859,23,.,O,O
860,1,Malcolm,B-Peop,B-Peop
860,2,O,I-Peop,I-Peop
860,3,'Neill,I-Peop,I-Peop
860,4,",",O,O
860,5,the,O,O
860,6,head,O,O
860,7,of,O,O
860,8,the,O,O
860,9,Ballistic,B-Org,B-Org
860,10,Missile,I-Org,I-Org
860,11,Development,I-Org,I-Org
860,12,Organization,I-Org,I-Org
860,13,",",O,O
860,14,the,O,O
860,15,U.S.,B-Loc,B-Loc
860,16,agency,O,O
860,17,involved,O,O
860,18,in,O,O
860,19,the,O,O
860,20,Arrow,B-Loc,O
860,21,",",O,O
860,22,told,O,O
860,23,Congress,B-Peop,B-Org
860,24,last,O,O
860,25,May,B-Peop,O
860,26,that,O,O
860,27,Israel,B-Peop,B-Loc
860,28,is,O,O
860,29,committed,O,O
860,30,to,O,O
860,31,completing,O,O
860,32,the,O,O
860,33,development,O,O
860,34,of,O,O
860,35,the,O,O
860,36,Arrow,B-Loc,O
860,37,",",O,O
860,38,regardless,O,O
860,39,of,O,O
860,40,U.S.,B-Loc,B-Loc
860,41,aid,O,O
860,42,.,O,O
861,1,1911,O,O
861,2,",",O,I-Loc
861,3,playwright,O,O
861,4,Tennessee,B-Peop,B-Peop
861,5,Williams,I-Peop,I-Peop
861,6,was,O,O
861,7,born,O,O
861,8,in,O,O
861,9,Columbus,B-Loc,B-Loc
861,10,",",I-Loc,I-Loc
861,11,Miss,I-Loc,I-Loc
861,12,.,O,O
862,1,"""",O,O
862,2,His,O,O
862,3,position,O,O
862,4,is,O,O
862,5,very,O,O
862,6,supportive,O,O
862,7,(,O,O
862,8,of,O,O
862,9,the,O,O
862,10,Arrow,O,O
862,11,),O,O
862,12,",",O,O
862,13,"""",O,O
862,14,says,O,O
862,15,Oded,B-Peop,B-Peop
862,16,Ben-Ami,I-Peop,I-Peop
862,17,",",O,O
862,18,Rabin,B-Peop,B-Peop
862,19,'s,O,O
862,20,spokesman,O,O
862,21,at,O,O
862,22,the,O,O
862,23,Defense,B-Org,B-Org
862,24,Ministry,I-Loc,I-Org
862,25,.,O,O
863,1,`,O,O
863,2,`,O,O
863,3,He,O,O
863,4,was,O,O
863,5,going,O,O
863,6,pretty,O,O
863,7,fast,O,O
863,8,",",O,O
863,9,wasn,O,O
863,10,'t,O,O
863,11,he,O,O
863,12,?,O,O
863,13,',O,O
863,14,',O,O
863,15,said,O,O
863,16,Daniel,B-Peop,B-Peop
863,17,Urquhart,I-Peop,I-Peop
863,18,",",O,O
863,19,8,O,O
863,20,",",O,O
863,21,of,O,O
863,22,Aumsville,B-Loc,B-Loc
863,23,",",O,O
863,24,whose,O,O
863,25,slug,O,O
863,26,crept,O,O
863,27,to,O,O
863,28,the,O,O
863,29,championship,O,O
863,30,.,O,O
864,1,`,O,O
864,2,`,O,O
864,3,Every,O,O
864,4,politician,O,O
864,5,in,O,O
864,6,the,O,O
864,7,Congress,B-Loc,B-Org
864,8,should,O,O
864,9,recognize,O,O
864,10,that,O,O
864,11,to,O,O
864,12,be,O,O
864,13,ignored,O,O
864,14,is,O,O
864,15,the,O,O
864,16,ultimate,O,O
864,17,punishment,O,O
864,18,society,O,O
864,19,can,O,O
864,20,inflict,O,O
864,21,",",O,O
864,22,',O,O
864,23,',O,O
864,24,said,O,O
864,25,former,O,O
864,26,Sen.,B-Peop,O
864,27,Charles,I-Peop,B-Peop
864,28,McC,I-Peop,I-Peop
864,29,.,O,O
865,1,Teen-agers,O,O
865,2,",",O,O
865,3,most,O,O
865,4,of,O,O
865,5,whom,O,O
865,6,were,O,O
865,7,born,O,O
865,8,after,O,O
865,9,the,O,O
865,10,release,O,O
865,11,of,O,O
865,12,the,O,O
865,13,1973,O,O
865,14,film,O,O
865,15,directed,O,O
865,16,by,O,O
865,17,George,B-Peop,B-Peop
865,18,Lucas,I-Peop,I-Peop
865,19,",",O,O
865,20,a,O,O
865,21,Modesto,B-Loc,B-Loc
865,22,native,O,O
865,23,",",O,O
865,24,said,O,O
865,25,they,O,O
865,26,cruise,O,O
865,27,popular,O,O
865,28,McHenry,B-Peop,B-Loc
865,29,Avenue,I-Peop,I-Loc
865,30,in,O,O
865,31,this,O,O
865,32,central,O,O
865,33,California,B-Loc,B-Loc
865,34,city,O,O
865,35,for,O,O
865,36,the,O,O
865,37,same,O,O
865,38,reasons,O,O
865,39,as,O,O
865,40,their,O,O
865,41,parents,O,O
865,42,:,O,O
865,43,to,O,O
865,44,show,O,O
865,45,off,O,O
865,46,their,O,O
865,47,cars,O,O
865,48,and,O,O
865,49,meet,O,O
865,50,dates,O,O
866,1,"""",O,O
866,2,U.S.,O,B-Loc
866,3,decision-makers,O,O
866,4,should,O,O
866,5,understand,O,O
866,6,that,O,O
866,7,the,O,O
866,8,signals,O,O
866,9,they,O,O
866,10,send,O,O
866,11,today,O,O
866,12,will,O,O
866,13,have,O,O
866,14,major,O,O
866,15,ramifications,O,O
866,16,for,O,I-Org
866,17,the,O,O
866,18,Israeli,B-Loc,O
866,19,approach,O,O
866,20,to,O,O
866,21,the,O,O
866,22,Arrow,O,O
866,23,program,O,O
866,24,",",O,O
866,25,"""",O,O
866,26,says,O,O
866,27,Marvin,B-Peop,B-Peop
866,28,Feuerwerger,I-Peop,I-Peop
866,29,in,O,O
866,30,a,O,O
866,31,1991,B-Other,B-Other
866,32,study,O,O
866,33,for,O,I-Org
866,34,the,O,O
866,35,Washington,B-Org,B-Org
866,36,Institute,I-Org,I-Org
866,37,for,I-Org,I-Org
866,38,Near,I-Org,I-Org
866,39,East,I-Org,I-Org
866,40,Policy,I-Org,I-Org
866,41,.,O,O
867,1,`,O,O
867,2,`,O,O
867,3,We,O,O
867,4,put,O,O
867,5,in,O,O
867,6,the,O,O
867,7,peacock,O,O
867,8,to,O,O
867,9,get,O,O
867,10,a,O,O
867,11,little,O,O
867,12,attention,O,O
867,13,and,O,O
867,14,show,O,O
867,15,how,O,O
867,16,spectacular,O,O
867,17,it,O,O
867,18,'s,O,O
867,19,going,O,O
867,20,to,O,O
867,21,be,O,O
867,22,",",O,O
867,23,',O,O
867,24,',O,O
867,25,said,O,O
867,26,Michigan,B-Org,B-Org
867,27,State,I-Org,I-Org
867,28,horticulture,O,O
867,29,Professor,O,O
867,30,Will,I-Peop,B-Peop
867,31,Carlson,I-Peop,I-Peop
867,32,.,O,O
868,1,Ralph,B-Peop,B-Peop
868,2,David,I-Peop,B-Peop
868,3,Abernathy,I-Peop,I-Peop
868,4,:,O,O
868,5,March,B-Other,B-Other
868,6,11,O,O
868,7,",",O,O
868,8,1926,O,O
868,9,:,O,O
868,10,David,B-Peop,B-Peop
868,11,Abernathy,I-Peop,I-Peop
868,12,is,O,O
868,13,born,O,O
868,14,in,O,O
868,15,Linden,B-Loc,B-Loc
868,16,",",I-Loc,O
868,17,Ala.,I-Loc,I-Loc
868,18,",",O,O
868,19,grandson,O,O
868,20,of,O,O
868,21,slaves,O,O
868,22,and,O,O
868,23,10th,O,O
868,24,of,O,O
868,25,12,O,O
868,26,children,O,O
868,27,of,O,O
868,28,William,B-Loc,B-Peop
868,29,and,O,O
868,30,Louiverny,B-Peop,B-Peop
868,31,Abernathy,I-Peop,I-Peop
868,32,.,O,O
869,1,Another,O,O
869,2,GE,B-Org,B-Org
869,3,employee,O,O
869,4,",",O,O
869,5,attorney,O,O
869,6,Robert,B-Peop,B-Peop
869,7,C.,I-Peop,I-Peop
869,8,Anderson,I-Peop,I-Peop
869,9,",",O,O
869,10,said,O,O
869,11,in,O,O
869,12,a,O,O
869,13,letter,O,O
869,14,last,O,O
869,15,year,O,O
869,16,that,O,O
869,17,test,O,O
869,18,records,O,O
869,19,may,O,O
869,20,have,O,O
869,21,been,O,O
869,22,falsified,O,O
869,23,for,O,O
869,24,valves,O,O
869,25,used,O,O
869,26,on,O,O
869,27,the,O,O
869,28,FA-18,O,O
869,29,in,O,O
869,30,1984-87,O,O
869,31,.,O,O
870,1,It,O,O
870,2,was,O,O
870,3,translated,O,O
870,4,from,O,O
870,5,Arabic,B-Loc,O
870,6,by,O,O
870,7,The,B-Org,B-Org
870,8,Associated,I-Org,I-Org
870,9,Press,I-Org,I-Org
870,10,bureau,O,O
870,11,in,O,O
870,12,Beirut,B-Loc,B-Loc
870,13,:,O,O
871,1,The,O,O
871,2,program,O,O
871,3,",",O,O
871,4,financed,O,O
871,5,with,O,O
871,6,a,O,O
871,7,grant,O,O
871,8,from,O,O
871,9,the,O,O
871,10,United,B-Org,B-Other
871,11,States,I-Org,I-Other
871,12,Agency,I-Org,I-Other
871,13,for,I-Org,O
871,14,International,I-Org,B-Other
871,15,Development,I-Org,I-Other
871,16,",",O,O
871,17,is,O,O
871,18,aimed,O,O
871,19,at,O,O
871,20,reducing,O,O
871,21,infant,O,O
871,22,mortality,O,O
871,23,in,O,O
871,24,Madagascar,B-Loc,B-Loc
871,25,",",O,O
871,26,an,O,O
871,27,island,O,O
871,28,nation,O,O
871,29,in,O,O
871,30,the,O,O
871,31,Indian,B-Loc,B-Loc
871,32,Ocean,I-Loc,I-Loc
871,33,off,O,O
871,34,the,O,O
871,35,eastern,O,O
871,36,coast,O,O
871,37,of,O,O
871,38,Africa,B-Loc,B-Loc
871,39,.,O,O
872,1,The,O,O
872,2,quake,O,O
872,3,leveled,O,O
872,4,much,O,O
872,5,of,O,O
872,6,Leninakan,B-Loc,B-Loc
872,7,",",O,O
872,8,Armenia,B-Loc,B-Loc
872,9,'s,O,O
872,10,second-largest,O,O
872,11,city,O,O
872,12,10,B-Other,B-Other
872,13,miles,I-Other,I-Other
872,14,east,O,O
872,15,of,O,O
872,16,the,O,O
872,17,Turkish,B-Loc,O
872,18,border,O,O
872,19,and,O,O
872,20,left,O,O
872,21,thousands,O,O
872,22,homeless,O,O
872,23,.,O,O
873,1,Reflection,O,O
873,2,"""",O,O
873,3,:,O,O
873,4,"""",O,O
873,5,Reusable,O,O
873,6,Spacecraft,O,O
873,7,"""",O,O
873,8,),O,O
873,9,(,O,O
873,10,Text,O,O
873,11,),O,O
873,12,After,O,O
873,13,the,O,O
873,14,completion,O,O
873,15,of,O,O
873,16,the,O,O
873,17,Apollo,B-Loc,O
873,18,moon,O,O
873,19,program,O,O
873,20,at,O,O
873,21,the,O,O
873,22,beginning,O,O
873,23,of,O,O
873,24,the,O,O
873,25,1970s,O,O
873,26,",",O,O
873,27,the,O,O
873,28,U.S.,B-Org,B-Loc
873,29,National,I-Org,B-Org
873,30,Aeronautics,I-Org,I-Org
873,31,and,O,O
873,32,Space,I-Org,O
873,33,Administration,I-Org,I-Org
873,34,(,O,O
873,35,NASA,B-Org,B-Org
873,36,),O,O
873,37,and,O,O
873,38,the,O,O
873,39,Department,B-Org,B-Org
873,40,of,I-Org,O
873,41,Defense,I-Org,I-Org
873,42,launched,O,O
873,43,the,O,O
873,44,design,O,O
873,45,engineering,O,O
873,46,of,O,O
873,47,the,O,O
873,48,Space,B-Org,O
873,49,Shuttle,I-Org,O
873,50,reusable,I-Org,O
874,1,The,O,O
874,2,odds,O,O
874,3,of,O,O
874,4,becoming,O,O
874,5,a,O,O
874,6,murder,O,O
874,7,victim,O,O
874,8,are,O,O
874,9,five,O,O
874,10,times,O,O
874,11,greater,O,O
874,12,for,O,O
874,13,non-white,O,O
874,14,males,O,O
874,15,born,O,O
874,16,now,O,O
874,17,than,O,O
874,18,for,O,O
874,19,the,O,O
874,20,overall,O,O
874,21,population,O,O
874,22,of,O,O
874,23,the,O,O
874,24,United,B-Loc,B-Loc
874,25,States,I-Loc,I-Loc
874,26,",",O,O
874,27,the,O,O
874,28,FBI,B-Org,B-Org
874,29,said,O,O
874,30,Thursday,O,O
874,31,.,O,O
875,1,He,O,O
875,2,said,O,O
875,3,he,O,O
875,4,is,O,O
875,5,not,O,O
875,6,sure,O,O
875,7,what,O,O
875,8,caused,O,O
875,9,the,O,O
875,10,rift,O,O
875,11,between,O,O
875,12,the,O,O
875,13,brothers,O,O
875,14,",",O,O
875,15,who,O,O
875,16,grew,O,O
875,17,up,O,O
875,18,in,O,O
875,19,Bedford,B-Loc,B-Loc
875,20,in,O,O
875,21,southern,O,O
875,22,Indiana,B-Loc,B-Loc
875,23,playing,O,O
875,24,basketball,O,O
875,25,and,O,O
875,26,fishing,O,O
875,27,together,O,O
875,28,.,O,O
876,1,John,B-Peop,B-Peop
876,2,Ray,I-Peop,I-Peop
876,3,",",O,O
876,4,a,O,O
876,5,member,O,O
876,6,of,O,O
876,7,the,O,O
876,8,District,B-Org,B-Org
876,9,of,I-Org,O
876,10,Columbia,I-Org,I-Org
876,11,Council,I-Org,I-Org
876,12,",",O,O
876,13,reported,O,O
876,14,raising,O,O
876,15,$218,B-Other,B-Other
876,16,",",O,O
876,17,592,I-Other,I-Other
876,18,from,O,O
876,19,January,B-Peop,O
876,20,to,O,O
876,21,July,B-Loc,O
876,22,in,O,O
876,23,his,O,O
876,24,bid,O,O
876,25,for,O,O
876,26,the,O,O
876,27,Democratic,O,B-Org
876,28,nomination,O,O
876,29,",",O,O
876,30,according,O,O
876,31,to,O,O
876,32,records,O,O
876,33,filed,O,O
876,34,with,O,O
876,35,the,O,O
876,36,city,O,O
876,37,'s,O,O
876,38,office,O,O
876,39,of,O,O
876,40,campaign,O,O
876,41,finance,O,O
876,42,.,O,O
877,1,Hurricane,O,O
877,2,warnings,O,O
877,3,were,O,O
877,4,posted,O,O
877,5,from,O,O
877,6,Freeport,B-Loc,B-Loc
877,7,",",O,O
877,8,Texas,B-Loc,B-Loc
877,9,",",O,O
877,10,to,O,O
877,11,Morgan,B-Loc,B-Loc
877,12,City,I-Loc,I-Loc
877,13,",",O,O
877,14,La,B-Loc,B-Loc
877,15,.,O,O
878,1,`,O,O
878,2,`,O,O
878,3,It,O,O
878,4,'s,O,O
878,5,not,O,O
878,6,going,O,O
878,7,to,O,O
878,8,be,O,O
878,9,a,O,O
878,10,major,O,O
878,11,hurricane,O,O
878,12,",",O,O
878,13,but,O,O
878,14,there,O,O
878,15,will,O,O
878,16,be,O,O
878,17,beach,O,O
878,18,erosion,O,O
878,19,",",O,O
878,20,tides,O,O
878,21,10,B-Other,O
878,22,feet,I-Other,I-Other
878,23,above,O,O
878,24,normal,O,O
878,25,in,O,O
878,26,some,O,O
878,27,places,O,O
878,28,and,O,O
878,29,10,O,O
878,30,to,O,O
878,31,15,O,O
878,32,inches,I-Other,O
878,33,of,O,O
878,34,rain,O,O
878,35,over,O,O
878,36,Mississippi,B-Loc,B-Loc
878,37,",",O,O
878,38,Louisiana,B-Loc,B-Loc
878,39,and,O,O
878,40,eastern,O,O
878,41,Texas,B-Loc,B-Loc
878,42,",",O,O
878,43,',O,O
878,44,',O,O
878,45,said,O,O
878,46,Todd,B-Peop,B-Peop
878,47,Kimberlain,I-Peop,I-Peop
878,48,of,O,O
878,49,the,O,O
878,50,National,B-Org,B-Org
879,1,CDT,B-Org,O
879,2,Tuesday,O,O
879,3,in,O,O
879,4,the,O,O
879,5,area,O,O
879,6,of,O,O
879,7,Port,B-Loc,B-Loc
879,8,Arther,I-Loc,I-Loc
879,9,and,O,O
879,10,Galveston,B-Loc,B-Loc
879,11,",",O,O
879,12,Texas,B-Loc,B-Loc
879,13,.,O,O
880,1,On,O,O
880,2,Dec.,B-Other,B-Other
880,3,14,O,I-Other
880,4,",",O,O
880,5,rescuers,O,O
880,6,pulled,O,O
880,7,a,O,O
880,8,mother,O,O
880,9,",",O,O
880,10,Susanna,B-Peop,B-Peop
880,11,Petrosyan,I-Peop,I-Peop
880,12,",",O,O
880,13,and,O,O
880,14,her,O,O
880,15,4-year-old,O,O
880,16,daughter,O,O
880,17,",",O,O
880,18,Gayaney,B-Peop,B-Peop
880,19,",",O,O
880,20,out,O,O
880,21,of,O,O
880,22,the,O,O
880,23,rubble,O,O
880,24,in,O,O
880,25,Leninakan,B-Loc,B-Loc
880,26,.,O,O
881,1,About,O,O
881,2,2,O,O
881,3,",",O,O
881,4,500,O,O
881,5,people,O,O
881,6,on,O,O
881,7,Grand,B-Loc,B-Loc
881,8,Isle,I-Loc,I-Loc
881,9,",",O,O
881,10,a,O,O
881,11,tiny,O,O
881,12,resort,O,O
881,13,area,O,O
881,14,just,O,O
881,15,off,O,O
881,16,the,O,O
881,17,southeast,O,O
881,18,Louisiana,B-Loc,B-Loc
881,19,coast,O,O
881,20,",",O,O
881,21,were,O,O
881,22,asked,O,O
881,23,to,O,O
881,24,go,O,O
881,25,to,O,O
881,26,the,O,O
881,27,mainland,O,O
881,28,.,O,O
882,1,In,O,O
882,2,southwest,O,O
882,3,Louisiana,B-Loc,B-Loc
882,4,'s,O,O
882,5,Cameron,B-Loc,B-Loc
882,6,Parish,I-Loc,I-Loc
882,7,(,O,O
882,8,county,O,O
882,9,),O,O
882,10,",",O,O
882,11,civil,O,O
882,12,defense,O,O
882,13,director,O,O
882,14,Hayes,B-Peop,B-Peop
882,15,Picou,I-Peop,I-Peop
882,16,about,O,O
882,17,8,O,O
882,18,",",O,O
882,19,500,O,O
882,20,of,O,O
882,21,the,O,O
882,22,low-lying,O,O
882,23,parish,O,O
882,24,'s,O,O
882,25,10,O,O
882,26,",",I-Other,O
882,27,000,I-Other,O
882,28,residents,O,O
882,29,had,O,O
882,30,evacuated,O,O
882,31,the,O,O
882,32,southern,O,O
882,33,coast,O,O
882,34,",",O,O
882,35,most,O,O
882,36,to,O,O
882,37,stay,O,O
882,38,with,O,O
882,39,friends,O,O
882,40,or,O,O
882,41,relatives,O,O
882,42,.,O,O
883,1,Anderson,B-Peop,B-Peop
883,2,",",O,O
883,3,the,O,O
883,4,GE,B-Org,B-Org
883,5,attorney,O,O
883,6,",",O,O
883,7,said,O,O
883,8,in,O,O
883,9,a,O,O
883,10,letter,O,O
883,11,dated,O,O
883,12,June,B-Other,B-Other
883,13,2,I-Other,I-Other
883,14,",",O,O
883,15,1988,O,B-Other
883,16,",",O,O
883,17,that,O,O
883,18,:,O,O
883,19,`,O,O
883,20,`,O,O
883,21,In,O,O
883,22,late,O,O
883,23,May,B-Other,O
883,24,1988,B-Other,B-Other
883,25,",",O,O
883,26,it,O,O
883,27,was,O,O
883,28,discovered,O,O
883,29,that,O,O
883,30,prior,O,O
883,31,to,O,O
883,32,July,B-Other,O
883,33,1987,I-Other,B-Other
883,34,",",O,O
883,35,a,O,O
883,36,particular,O,O
883,37,flow,O,O
883,38,leak,O,O
883,39,check,O,O
883,40,",",O,O
883,41,which,O,O
883,42,is,O,O
883,43,required,O,O
883,44,by,O,O
883,45,GEAE,B-Org,O
883,46,(,O,O
883,47,General,B-Org,O
883,48,Electric,I-Org,O
883,49,Aircraft,I-Org,O
883,50,Engine,I-Org,O
884,1,Moscow,B-Loc,B-Loc
884,2,KRASNAYA,B-Org,B-Org
884,3,ZVEZDA,I-Org,I-Org
885,1,Clinton,O,B-Peop
885,2,Has,B-Peop,O
885,3,'Donated,I-Peop,O
885,4,',O,O
885,5,$12,O,B-Other
885,6,Billion,O,I-Other
885,7,to,O,O
885,8,Russia,B-Loc,B-Loc
885,9,"""",O,O
885,10,),O,O
885,11,(,O,O
885,12,Text,O,O
885,13,),O,O
885,14,The,O,O
885,15,Moscow,O,B-Loc
885,16,meeting,O,O
885,17,between,O,O
885,18,the,O,O
885,19,presidents,O,O
885,20,of,O,O
885,21,the,O,O
885,22,United,B-Loc,B-Loc
885,23,States,I-Loc,I-Loc
885,24,",",O,O
885,25,Russia,B-Loc,B-Loc
885,26,",",O,O
885,27,and,O,O
885,28,Ukraine,B-Loc,B-Loc
885,29,has,O,O
885,30,prompted,O,O
885,31,a,O,O
885,32,number,O,O
885,33,of,O,O
885,34,rumors,O,O
885,35,.,O,O
886,1,BRISBANE,B-Loc,B-Loc
886,2,",",O,O
886,3,Australia,B-Loc,B-Loc
886,4,(,O,O
886,5,AP,B-Org,B-Org
886,6,),O,O
887,1,`,O,O
887,2,`,O,O
887,3,From,O,O
887,4,the,O,O
887,5,onset,O,O
887,6,",",O,O
887,7,we,O,O
887,8,at,O,O
887,9,the,O,O
887,10,Texas,B-Org,B-Loc
887,11,Department,I-Org,I-Org
887,12,of,I-Org,I-Org
887,13,Agriculture,I-Org,O
887,14,felt,O,O
887,15,that,O,O
887,16,more,O,O
887,17,was,O,O
887,18,at,O,O
887,19,stake,O,O
887,20,than,O,O
887,21,steak,O,O
887,22,",",O,O
887,23,and,O,O
887,24,a,O,O
887,25,whole,O,O
887,26,lot,O,O
887,27,more,O,O
887,28,was,O,O
887,29,at,O,O
887,30,stake,O,O
887,31,than,O,O
887,32,growth,O,O
887,33,hormones,O,O
887,34,",",O,O
887,35,',O,O
887,36,',O,O
887,37,said,O,O
887,38,Texas,B-Org,B-Loc
887,39,Agriculture,I-Org,O
887,40,Commissioner,I-Org,O
887,41,Jim,I-Peop,B-Peop
887,42,Hightower,I-Peop,I-Peop
887,43,at,O,O
887,44,a,O,O
887,45,news,O,O
887,46,conference,O,O
887,47,Monday,B-Loc,O
887,48,.,O,O
888,1,The,O,O
888,2,sources,O,O
888,3,added,O,O
888,4,that,O,O
888,5,patrolling,O,O
888,6,of,O,O
888,7,malls,O,O
888,8,was,O,O
888,9,increased,O,O
888,10,during,O,O
888,11,the,O,O
888,12,Christmas,B-Loc,O
888,13,period,O,O
888,14,following,O,O
888,15,the,O,O
888,16,discovery,O,O
888,17,of,O,O
888,18,fire,O,O
888,19,bombs,O,O
888,20,installed,O,O
888,21,in,O,O
888,22,teddy,O,O
888,23,bears,O,O
888,24,in,O,O
888,25,a,O,O
888,26,mall,O,O
888,27,in,O,O
888,28,Santiago,B-Loc,B-Loc
888,29,and,O,O
888,30,in,O,O
